,Spieltag,Season,Name,Team1,Team2,Guess,Result,Points
45386,17,2020/2021,FabianL,DSC,VFB,1:1,3:0,0
45387,17,2020/2021,Mirco,BMG,BRE,2:1,1:0,"1,35"
45388,17,2020/2021,Mirco,B04,BVB,3:2,2:1,"2,15"
45389,17,2020/2021,Mirco,BSC,TSG,0:1,0:3,"1,55"
45390,17,2020/2021,Mirco,M05,WOB,2:1,0:2,0
45391,17,2020/2021,Mirco,S04,KOE,2:1,1:2,0
45392,17,2020/2021,Mirco,RBL,FCU,1:1,1:0,0
45393,17,2020/2021,Mirco,SCF,SGE,1:0,2:2,0
45394,17,2020/2021,Mirco,FCA,FCB,1:3,0:1,"1,23"
45395,17,2020/2021,Mirco,DSC,VFB,1:2,3:0,0
45396,17,2020/2021,jondu,BMG,BRE,,1:0,0
45397,17,2020/2021,jondu,B04,BVB,,2:1,0
45398,17,2020/2021,jondu,BSC,TSG,,0:3,0
45399,17,2020/2021,jondu,M05,WOB,,0:2,0
45400,17,2020/2021,jondu,S04,KOE,,1:2,0
45401,17,2020/2021,jondu,RBL,FCU,2:0,1:0,"1,23"
45402,17,2020/2021,jondu,SCF,SGE,1:1,2:2,"1,78"
45403,17,2020/2021,jondu,FCA,FCB,0:2,0:1,"1,33"
45404,17,2020/2021,jondu,DSC,VFB,2:1,3:0,"1,86"
45405,17,2020/2021,HoD,BMG,BRE,,1:0,0
45406,17,2020/2021,HoD,B04,BVB,,2:1,0
45407,17,2020/2021,HoD,BSC,TSG,,0:3,0
45408,17,2020/2021,HoD,M05,WOB,,0:2,0
45409,17,2020/2021,HoD,S04,KOE,3:0,1:2,0
45410,17,2020/2021,HoD,RBL,FCU,0:1,1:0,0
45411,17,2020/2021,HoD,SCF,SGE,1:2,2:2,0
45412,17,2020/2021,HoD,FCA,FCB,3:1,0:1,0
45413,17,2020/2021,HoD,DSC,VFB,2:0,3:0,"5,32"
45414,17,2020/2021,JK,BMG,BRE,3:1,1:0,"1,13"
45415,17,2020/2021,JK,B04,BVB,0:3,2:1,0
45416,17,2020/2021,JK,BSC,TSG,1:0,0:3,0
45417,17,2020/2021,JK,M05,WOB,2:1,0:2,0
45418,17,2020/2021,JK,S04,KOE,3:0,1:2,0
45419,17,2020/2021,JK,RBL,FCU,5:1,1:0,"1,15"
45420,17,2020/2021,JK,SCF,SGE,0:0,2:2,"1,62"
45421,17,2020/2021,JK,FCA,FCB,0:2,0:1,"1,33"
45422,17,2020/2021,JK,DSC,VFB,0:1,3:0,0
45423,17,2020/2021,Knut,BMG,BRE,2:0,1:0,"1,17"
45424,17,2020/2021,Knut,B04,BVB,1:3,2:1,0
45425,17,2020/2021,Knut,BSC,TSG,1:1,0:3,0
45426,17,2020/2021,Knut,M05,WOB,0:2,0:2,"1,52"
45427,17,2020/2021,Knut,S04,KOE,3:1,1:2,0
45428,17,2020/2021,Knut,RBL,FCU,2:1,1:0,"1,28"
45429,17,2020/2021,Knut,SCF,SGE,0:3,2:2,0
45430,17,2020/2021,Knut,FCA,FCB,1:3,0:1,"1,23"
45431,17,2020/2021,Knut,DSC,VFB,0:1,3:0,0
45432,17,2020/2021,Therken,BMG,BRE,2:2,1:0,0
45433,17,2020/2021,Therken,B04,BVB,2:2,2:1,0
45434,17,2020/2021,Therken,BSC,TSG,2:1,0:3,0
45435,17,2020/2021,Therken,M05,WOB,0:3,0:2,"1,24"
45436,17,2020/2021,Therken,S04,KOE,1:1,1:2,0
45437,17,2020/2021,Therken,RBL,FCU,2:1,1:0,"1,28"
45438,17,2020/2021,Therken,SCF,SGE,1:2,2:2,0
45439,17,2020/2021,Therken,FCA,FCB,1:2,0:1,"2,23"
45440,17,2020/2021,Therken,DSC,VFB,1:1,3:0,0
45441,17,2020/2021,OM,BMG,BRE,3:1,1:0,"1,13"
45442,17,2020/2021,OM,B04,BVB,1:3,2:1,0
45443,17,2020/2021,OM,BSC,TSG,2:0,0:3,0
45444,17,2020/2021,OM,M05,WOB,1:1,0:2,0
45445,17,2020/2021,OM,S04,KOE,2:2,1:2,0
45446,17,2020/2021,OM,RBL,FCU,2:2,1:0,0
45447,17,2020/2021,OM,SCF,SGE,2:2,2:2,"2,03"
45448,17,2020/2021,OM,FCA,FCB,0:2,0:1,"1,33"
45449,17,2020/2021,OM,DSC,VFB,0:1,3:0,0
45450,17,2020/2021,CHB,BMG,BRE,2:1,1:0,"1,35"
45451,17,2020/2021,CHB,B04,BVB,2:3,2:1,0
45452,17,2020/2021,CHB,BSC,TSG,2:0,0:3,0
45453,17,2020/2021,CHB,M05,WOB,1:2,0:2,"1,24"
45454,17,2020/2021,CHB,S04,KOE,1:1,1:2,0
45455,17,2020/2021,CHB,RBL,FCU,2:3,1:0,0
45456,17,2020/2021,CHB,SCF,SGE,2:1,2:2,0
45457,17,2020/2021,CHB,FCA,FCB,2:1,0:1,0
45458,17,2020/2021,CHB,DSC,VFB,2:1,3:0,"1,86"
45459,17,2020/2021,StT,BMG,BRE,1:1,1:0,0
45460,17,2020/2021,StT,B04,BVB,0:1,2:1,0
45461,17,2020/2021,StT,BSC,TSG,0:0,0:3,0
45462,17,2020/2021,StT,M05,WOB,0:2,0:2,"1,52"
45463,17,2020/2021,StT,S04,KOE,1:0,1:2,0
45464,17,2020/2021,StT,RBL,FCU,3:0,1:0,"1,16"
45465,17,2020/2021,StT,SCF,SGE,2:1,2:2,0
45466,17,2020/2021,StT,FCA,FCB,0:3,0:1,"1,18"
45467,17,2020/2021,StT,DSC,VFB,1:1,3:0,0
45468,17,2020/2021,Runner,BMG,BRE,2:0,1:0,"1,17"
45469,17,2020/2021,Runner,B04,BVB,1:2,2:1,0
45470,17,2020/2021,Runner,BSC,TSG,1:0,0:3,0
45471,17,2020/2021,Runner,M05,WOB,0:3,0:2,"1,24"
45472,17,2020/2021,Runner,S04,KOE,1:0,1:2,0
45473,17,2020/2021,Runner,RBL,FCU,3:1,1:0,"1,19"
45474,17,2020/2021,Runner,SCF,SGE,1:0,2:2,0
45475,17,2020/2021,Runner,FCA,FCB,1:1,0:1,0
45476,17,2020/2021,Runner,DSC,VFB,,3:0,0
45477,17,2020/2021,dtomasch,BMG,BRE,3:1,1:0,"1,13"
45478,17,2020/2021,dtomasch,B04,BVB,1:4,2:1,0
45479,17,2020/2021,dtomasch,BSC,TSG,2:2,0:3,0
45480,17,2020/2021,dtomasch,M05,WOB,1:1,0:2,0
45481,17,2020/2021,dtomasch,S04,KOE,5:0,1:2,0
45482,17,2020/2021,dtomasch,RBL,FCU,2:2,1:0,0
45483,17,2020/2021,dtomasch,SCF,SGE,3:1,2:2,0
45484,17,2020/2021,dtomasch,FCA,FCB,2:2,0:1,0
45485,17,2020/2021,dtomasch,DSC,VFB,1:0,3:0,"1,62"
45486,17,2020/2021,isabella,BMG,BRE,2:2,1:0,0
45487,17,2020/2021,isabella,B04,BVB,1:2,2:1,0
45488,17,2020/2021,isabella,BSC,TSG,2:2,0:3,0
45489,17,2020/2021,isabella,M05,WOB,1:3,0:2,"1,4"
45490,17,2020/2021,isabella,S04,KOE,1:0,1:2,0
45491,17,2020/2021,isabella,RBL,FCU,1:1,1:0,0
45492,17,2020/2021,isabella,SCF,SGE,1:0,2:2,0
45493,17,2020/2021,isabella,FCA,FCB,1:4,0:1,"1,16"
45494,17,2020/2021,isabella,DSC,VFB,0:2,3:0,0
45495,17,2020/2021,Rainer BrÃ¼ck,BMG,BRE,2:0,1:0,"1,17"
45496,17,2020/2021,Rainer BrÃ¼ck,B04,BVB,1:2,2:1,0
45497,17,2020/2021,Rainer BrÃ¼ck,BSC,TSG,3:1,0:3,0
45498,17,2020/2021,Rainer BrÃ¼ck,M05,WOB,1:1,0:2,0
45499,17,2020/2021,Rainer BrÃ¼ck,S04,KOE,2:2,1:2,0
45500,17,2020/2021,Rainer BrÃ¼ck,RBL,FCU,1:1,1:0,0
45501,17,2020/2021,Rainer BrÃ¼ck,SCF,SGE,0:1,2:2,0
45502,17,2020/2021,Rainer BrÃ¼ck,FCA,FCB,0:2,0:1,"1,33"
45503,17,2020/2021,Rainer BrÃ¼ck,DSC,VFB,0:1,3:0,0
45504,17,2020/2021,tobi,BMG,BRE,3:1,1:0,"1,13"
45505,17,2020/2021,tobi,B04,BVB,1:2,2:1,0
45506,17,2020/2021,tobi,BSC,TSG,1:0,0:3,0
45507,17,2020/2021,tobi,M05,WOB,1:1,0:2,0
45508,17,2020/2021,tobi,S04,KOE,4:0,1:2,0
45509,17,2020/2021,tobi,RBL,FCU,0:1,1:0,0
45510,17,2020/2021,tobi,SCF,SGE,0:3,2:2,0
45511,17,2020/2021,tobi,FCA,FCB,2:2,0:1,0
45512,17,2020/2021,tobi,DSC,VFB,2:3,3:0,0
45513,18,2020/2021,martin,BMG,BVB,2:1,4:2,"1,38"
45514,18,2020/2021,martin,B04,WOB,1:3,0:1,"3,25"
45515,18,2020/2021,martin,SCF,VFB,2:2,2:1,0
45516,18,2020/2021,martin,M05,RBL,1:0,3:2,4
45517,18,2020/2021,martin,FCA,FCU,3:0,2:1,"1,62"
45518,18,2020/2021,martin,DSC,SGE,1:0,1:5,0
45519,18,2020/2021,martin,BSC,BRE,3:0,1:4,0
45520,18,2020/2021,martin,S04,FCB,1:5,0:4,"1,44"
45521,18,2020/2021,martin,TSG,KOE,2:1,3:0,"1,17"
45522,18,2020/2021,EB,BMG,BVB,1:2,4:2,0
45523,18,2020/2021,EB,B04,WOB,2:1,0:1,0
45524,18,2020/2021,EB,SCF,VFB,2:1,2:1,"1,75"
45525,18,2020/2021,EB,M05,RBL,2:1,3:2,7
45526,18,2020/2021,EB,FCA,FCU,2:1,2:1,"2,03"
45527,18,2020/2021,EB,DSC,SGE,2:1,1:5,0
45528,18,2020/2021,EB,BSC,BRE,2:1,1:4,0
45529,18,2020/2021,EB,S04,FCB,2:1,0:4,0
45530,18,2020/2021,EB,TSG,KOE,2:1,3:0,"1,17"
45531,18,2020/2021,Knut,BMG,BVB,5:1,4:2,"1,35"
45532,18,2020/2021,Knut,B04,WOB,2:1,0:1,0
45533,18,2020/2021,Knut,SCF,VFB,1:1,2:1,0
45534,18,2020/2021,Knut,M05,RBL,1:2,3:2,0
45535,18,2020/2021,Knut,FCA,FCU,1:3,2:1,0
45536,18,2020/2021,Knut,DSC,SGE,0:3,1:5,"2,21"
45537,18,2020/2021,Knut,BSC,BRE,0:3,1:4,"4,42"
45538,18,2020/2021,Knut,S04,FCB,0:2,0:4,"1,19"
45539,18,2020/2021,Knut,TSG,KOE,4:1,3:0,"2,16"
45540,18,2020/2021,MM,BMG,BVB,1:3,4:2,0
45541,18,2020/2021,MM,B04,WOB,1:2,0:1,"4,38"
45542,18,2020/2021,MM,SCF,VFB,1:3,2:1,0
45543,18,2020/2021,MM,M05,RBL,0:2,3:2,0
45544,18,2020/2021,MM,FCA,FCU,2:0,2:1,"1,68"
45545,18,2020/2021,MM,DSC,SGE,1:2,1:5,"1,16"
45546,18,2020/2021,MM,BSC,BRE,1:2,1:4,"1,23"
45547,18,2020/2021,MM,S04,FCB,1:2,0:4,"1,18"
45548,18,2020/2021,MM,TSG,KOE,2:0,3:0,"1,25"
45549,18,2020/2021,jrellmann,BMG,BVB,3:1,4:2,"2,14"
45550,18,2020/2021,jrellmann,B04,WOB,3:1,0:1,0
45551,18,2020/2021,jrellmann,SCF,VFB,2:1,2:1,"1,75"
45552,18,2020/2021,jrellmann,M05,RBL,0:3,3:2,0
45553,18,2020/2021,jrellmann,FCA,FCU,0:0,2:1,0
45554,18,2020/2021,jrellmann,DSC,SGE,0:2,1:5,"1,2"
45555,18,2020/2021,jrellmann,BSC,BRE,0:2,1:4,"1,68"
45556,18,2020/2021,jrellmann,S04,FCB,0:2,0:4,"1,19"
45557,18,2020/2021,jrellmann,TSG,KOE,3:0,3:0,"2,74"
45558,18,2020/2021,Essen1957,BMG,BVB,2:2,4:2,0
45559,18,2020/2021,Essen1957,B04,WOB,2:1,0:1,0
45560,18,2020/2021,Essen1957,SCF,VFB,2:1,2:1,"1,75"
45561,18,2020/2021,Essen1957,M05,RBL,0:2,3:2,0
45562,18,2020/2021,Essen1957,FCA,FCU,2:1,2:1,"2,03"
45563,18,2020/2021,Essen1957,DSC,SGE,1:2,1:5,"1,16"
45564,18,2020/2021,Essen1957,BSC,BRE,1:2,1:4,"1,23"
45565,18,2020/2021,Essen1957,S04,FCB,0:4,0:4,"1,55"
45566,18,2020/2021,Essen1957,TSG,KOE,2:0,3:0,"1,25"
45567,18,2020/2021,Katharina Kaufmann,BMG,BVB,2:1,4:2,"1,38"
45568,18,2020/2021,Katharina Kaufmann,B04,WOB,2:0,0:1,0
45569,18,2020/2021,Katharina Kaufmann,SCF,VFB,1:0,2:1,"1,43"
45570,18,2020/2021,Katharina Kaufmann,M05,RBL,0:2,3:2,0
45571,18,2020/2021,Katharina Kaufmann,FCA,FCU,1:0,2:1,"1,77"
45572,18,2020/2021,Katharina Kaufmann,DSC,SGE,0:2,1:5,"1,2"
45573,18,2020/2021,Katharina Kaufmann,BSC,BRE,1:0,1:4,0
45574,18,2020/2021,Katharina Kaufmann,S04,FCB,0:4,0:4,"1,55"
45575,18,2020/2021,Katharina Kaufmann,TSG,KOE,2:1,3:0,"1,17"
45576,18,2020/2021,MaxBpunkt,BMG,BVB,0:2,4:2,0
45577,18,2020/2021,MaxBpunkt,B04,WOB,1:2,0:1,"4,38"
45578,18,2020/2021,MaxBpunkt,SCF,VFB,0:1,2:1,0
45579,18,2020/2021,MaxBpunkt,M05,RBL,0:2,3:2,0
45580,18,2020/2021,MaxBpunkt,FCA,FCU,1:1,2:1,0
45581,18,2020/2021,MaxBpunkt,DSC,SGE,1:3,1:5,"1,36"
45582,18,2020/2021,MaxBpunkt,BSC,BRE,0:0,1:4,0
45583,18,2020/2021,MaxBpunkt,S04,FCB,0:4,0:4,"1,55"
45584,18,2020/2021,MaxBpunkt,TSG,KOE,1:0,3:0,"1,15"
45585,18,2020/2021,kreuzer,BMG,BVB,2:1,4:2,"1,38"
45586,18,2020/2021,kreuzer,B04,WOB,4:1,0:1,0
45587,18,2020/2021,kreuzer,SCF,VFB,1:1,2:1,0
45588,18,2020/2021,kreuzer,M05,RBL,0:3,3:2,0
45589,18,2020/2021,kreuzer,FCA,FCU,1:0,2:1,"1,77"
45590,18,2020/2021,kreuzer,DSC,SGE,1:3,1:5,"1,36"
45591,18,2020/2021,kreuzer,BSC,BRE,1:2,1:4,"1,23"
45592,18,2020/2021,kreuzer,S04,FCB,0:5,0:4,"1,29"
45593,18,2020/2021,kreuzer,TSG,KOE,3:1,3:0,"1,25"
45594,18,2020/2021,pwesterv,BMG,BVB,2:3,4:2,0
45595,18,2020/2021,pwesterv,B04,WOB,3:2,0:1,0
45596,18,2020/2021,pwesterv,SCF,VFB,1:1,2:1,0
45597,18,2020/2021,pwesterv,M05,RBL,0:3,3:2,0
45598,18,2020/2021,pwesterv,FCA,FCU,2:1,2:1,"2,03"
45599,18,2020/2021,pwesterv,DSC,SGE,1:3,1:5,"1,36"
45600,18,2020/2021,pwesterv,BSC,BRE,0:2,1:4,"1,68"
45601,18,2020/2021,pwesterv,S04,FCB,0:4,0:4,"1,55"
45602,18,2020/2021,pwesterv,TSG,KOE,2:1,3:0,"1,17"
45603,18,2020/2021,ReRu,BMG,BVB,1:3,4:2,0
45604,18,2020/2021,ReRu,B04,WOB,2:2,0:1,0
45605,18,2020/2021,ReRu,SCF,VFB,2:1,2:1,"1,75"
45606,18,2020/2021,ReRu,M05,RBL,1:3,3:2,0
45607,18,2020/2021,ReRu,FCA,FCU,2:1,2:1,"2,03"
45608,18,2020/2021,ReRu,DSC,SGE,1:1,1:5,0
45609,18,2020/2021,ReRu,BSC,BRE,1:2,1:4,"1,23"
45610,18,2020/2021,ReRu,S04,FCB,0:4,0:4,"1,55"
45611,18,2020/2021,ReRu,TSG,KOE,2:1,3:0,"1,17"
45612,18,2020/2021,HoD,BMG,BVB,3:1,4:2,"2,14"
45613,18,2020/2021,HoD,B04,WOB,3:0,0:1,0
45614,18,2020/2021,HoD,SCF,VFB,2:0,2:1,"1,33"
45615,18,2020/2021,HoD,M05,RBL,0:2,3:2,0
45616,18,2020/2021,HoD,FCA,FCU,0:2,2:1,0
45617,18,2020/2021,HoD,DSC,SGE,0:2,1:5,"1,2"
45618,18,2020/2021,HoD,BSC,BRE,0:2,1:4,"1,68"
45619,18,2020/2021,HoD,S04,FCB,2:0,0:4,0
45620,18,2020/2021,HoD,TSG,KOE,2:0,3:0,"1,25"
45621,18,2020/2021,Wolle Krassmann,BMG,BVB,3:2,4:2,"1,65"
45622,18,2020/2021,Wolle Krassmann,B04,WOB,2:0,0:1,0
45623,18,2020/2021,Wolle Krassmann,SCF,VFB,1:3,2:1,0
45624,18,2020/2021,Wolle Krassmann,M05,RBL,0:4,3:2,0
45625,18,2020/2021,Wolle Krassmann,FCA,FCU,0:2,2:1,0
45626,18,2020/2021,Wolle Krassmann,DSC,SGE,0:3,1:5,"2,21"
45627,18,2020/2021,Wolle Krassmann,BSC,BRE,2:3,1:4,"1,57"
45628,18,2020/2021,Wolle Krassmann,S04,FCB,0:4,0:4,"1,55"
45629,18,2020/2021,Wolle Krassmann,TSG,KOE,2:2,3:0,0
45630,18,2020/2021,StT,BMG,BVB,1:2,4:2,0
45631,18,2020/2021,StT,B04,WOB,1:1,0:1,0
45632,18,2020/2021,StT,SCF,VFB,2:1,2:1,"1,75"
45633,18,2020/2021,StT,M05,RBL,0:2,3:2,0
45634,18,2020/2021,StT,FCA,FCU,1:1,2:1,0
45635,18,2020/2021,StT,DSC,SGE,0:2,1:5,"1,2"
45636,18,2020/2021,StT,BSC,BRE,2:0,1:4,0
45637,18,2020/2021,StT,S04,FCB,0:2,0:4,"1,19"
45638,18,2020/2021,StT,TSG,KOE,3:0,3:0,"2,74"
45639,18,2020/2021,Therken,BMG,BVB,2:0,4:2,"1,91"
45640,18,2020/2021,Therken,B04,WOB,2:0,0:1,0
45641,18,2020/2021,Therken,SCF,VFB,0:0,2:1,0
45642,18,2020/2021,Therken,M05,RBL,1:3,3:2,0
45643,18,2020/2021,Therken,FCA,FCU,1:1,2:1,0
45644,18,2020/2021,Therken,DSC,SGE,0:1,1:5,"1,14"
45645,18,2020/2021,Therken,BSC,BRE,1:2,1:4,"1,23"
45646,18,2020/2021,Therken,S04,FCB,1:3,0:4,"1,27"
45647,18,2020/2021,Therken,TSG,KOE,4:0,3:0,"1,25"
45648,18,2020/2021,Kaufp,BMG,BVB,2:1,4:2,"1,38"
45649,18,2020/2021,Kaufp,B04,WOB,2:0,0:1,0
45650,18,2020/2021,Kaufp,SCF,VFB,1:0,2:1,"1,43"
45651,18,2020/2021,Kaufp,M05,RBL,1:3,3:2,0
45652,18,2020/2021,Kaufp,FCA,FCU,0:1,2:1,0
45653,18,2020/2021,Kaufp,DSC,SGE,1:3,1:5,"1,36"
45654,18,2020/2021,Kaufp,BSC,BRE,1:1,1:4,0
45655,18,2020/2021,Kaufp,S04,FCB,0:2,0:4,"1,19"
45656,18,2020/2021,Kaufp,TSG,KOE,2:1,3:0,"1,17"
45657,18,2020/2021,Rockoby87,BMG,BVB,2:2,4:2,0
45658,18,2020/2021,Rockoby87,B04,WOB,2:1,0:1,0
45659,18,2020/2021,Rockoby87,SCF,VFB,3:2,2:1,"1,43"
45660,18,2020/2021,Rockoby87,M05,RBL,1:3,3:2,0
45661,18,2020/2021,Rockoby87,FCA,FCU,0:2,2:1,0
45662,18,2020/2021,Rockoby87,DSC,SGE,0:1,1:5,"1,14"
45663,18,2020/2021,Rockoby87,BSC,BRE,1:2,1:4,"1,23"
45664,18,2020/2021,Rockoby87,S04,FCB,1:4,0:4,"1,29"
45665,18,2020/2021,Rockoby87,TSG,KOE,1:0,3:0,"1,15"
45666,18,2020/2021,JK,BMG,BVB,1:2,4:2,0
45667,18,2020/2021,JK,B04,WOB,3:1,0:1,0
45668,18,2020/2021,JK,SCF,VFB,2:1,2:1,"1,75"
45669,18,2020/2021,JK,M05,RBL,2:2,3:2,0
45670,18,2020/2021,JK,FCA,FCU,2:1,2:1,"2,03"
45671,18,2020/2021,JK,DSC,SGE,1:2,1:5,"1,16"
45672,18,2020/2021,JK,BSC,BRE,1:2,1:4,"1,23"
45673,18,2020/2021,JK,S04,FCB,1:1,0:4,0
45674,18,2020/2021,JK,TSG,KOE,0:2,3:0,0
45675,18,2020/2021,OM,BMG,BVB,3:1,4:2,"2,14"
45676,18,2020/2021,OM,B04,WOB,2:0,0:1,0
45677,18,2020/2021,OM,SCF,VFB,2:2,2:1,0
45678,18,2020/2021,OM,M05,RBL,0:2,3:2,0
45679,18,2020/2021,OM,FCA,FCU,0:2,2:1,0
45680,18,2020/2021,OM,DSC,SGE,0:2,1:5,"1,2"
45681,18,2020/2021,OM,BSC,BRE,2:0,1:4,0
45682,18,2020/2021,OM,S04,FCB,0:2,0:4,"1,19"
45683,18,2020/2021,OM,TSG,KOE,2:0,3:0,"1,25"
45684,18,2020/2021,Mede,BMG,BVB,3:2,4:2,"1,65"
45685,18,2020/2021,Mede,B04,WOB,2:1,0:1,0
45686,18,2020/2021,Mede,SCF,VFB,2:2,2:1,0
45687,18,2020/2021,Mede,M05,RBL,0:3,3:2,0
45688,18,2020/2021,Mede,FCA,FCU,1:3,2:1,0
45689,18,2020/2021,Mede,DSC,SGE,1:3,1:5,"1,36"
45690,18,2020/2021,Mede,BSC,BRE,2:1,1:4,0
45691,18,2020/2021,Mede,S04,FCB,0:7,0:4,"1,17"
45692,18,2020/2021,Mede,TSG,KOE,3:1,3:0,"1,25"
45693,18,2020/2021,Wollknoll,BMG,BVB,1:3,4:2,0
45694,18,2020/2021,Wollknoll,B04,WOB,2:2,0:1,0
45695,18,2020/2021,Wollknoll,SCF,VFB,1:1,2:1,0
45696,18,2020/2021,Wollknoll,M05,RBL,0:2,3:2,0
45697,18,2020/2021,Wollknoll,FCA,FCU,1:1,2:1,0
45698,18,2020/2021,Wollknoll,DSC,SGE,1:2,1:5,"1,16"
45699,18,2020/2021,Wollknoll,BSC,BRE,0:2,1:4,"1,68"
45700,18,2020/2021,Wollknoll,S04,FCB,0:3,0:4,"1,29"
45701,18,2020/2021,Wollknoll,TSG,KOE,3:1,3:0,"1,25"
45702,18,2020/2021,isabella,BMG,BVB,2:2,4:2,0
45703,18,2020/2021,isabella,B04,WOB,2:1,0:1,0
45704,18,2020/2021,isabella,SCF,VFB,2:0,2:1,"1,33"
45705,18,2020/2021,isabella,M05,RBL,0:3,3:2,0
45706,18,2020/2021,isabella,FCA,FCU,1:2,2:1,0
45707,18,2020/2021,isabella,DSC,SGE,1:3,1:5,"1,36"
45708,18,2020/2021,isabella,BSC,BRE,1:1,1:4,0
45709,18,2020/2021,isabella,S04,FCB,0:4,0:4,"1,55"
45710,18,2020/2021,isabella,TSG,KOE,1:0,3:0,"1,15"
45711,18,2020/2021,Runner,BMG,BVB,1:2,4:2,0
45712,18,2020/2021,Runner,B04,WOB,2:0,0:1,0
45713,18,2020/2021,Runner,SCF,VFB,1:0,2:1,"1,43"
45714,18,2020/2021,Runner,M05,RBL,1:3,3:2,0
45715,18,2020/2021,Runner,FCA,FCU,1:1,2:1,0
45716,18,2020/2021,Runner,DSC,SGE,0:2,1:5,"1,2"
45717,18,2020/2021,Runner,BSC,BRE,0:0,1:4,0
45718,18,2020/2021,Runner,S04,FCB,1:4,0:4,"1,29"
45719,18,2020/2021,Runner,TSG,KOE,2:0,3:0,"1,25"
45720,18,2020/2021,Mirco,BMG,BVB,2:3,4:2,0
45721,18,2020/2021,Mirco,B04,WOB,2:1,0:1,0
45722,18,2020/2021,Mirco,SCF,VFB,1:2,2:1,0
45723,18,2020/2021,Mirco,M05,RBL,0:2,3:2,0
45724,18,2020/2021,Mirco,FCA,FCU,0:1,2:1,0
45725,18,2020/2021,Mirco,DSC,SGE,1:2,1:5,"1,16"
45726,18,2020/2021,Mirco,BSC,BRE,1:2,1:4,"1,23"
45727,18,2020/2021,Mirco,S04,FCB,0:4,0:4,"1,55"
